Name,Twitter Handle,Total Tweets,Total Retweets,Total followings,Total Followers,User Id,User Verified,User Location,Date of tweet,Tweet id,Tweet Text,Tweet Retweet Status,Tweet Reply To Id
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-06 12:35:07,717692109390635008,#realDonaldTrump #CNN #FoxNews #MSNBC #TheTalkCBS #TrumpsPartners #Dbacks Pussy Millions wants free new stadium so they can lose again,False,
Simon,confederatearms,324,0,598,134,3178430564,False,,2016-04-06 12:32:20,717691408635682817,WORK HARD AND SUCCEED PART OF AMERICAN DREAM HAS RNC BEEN FAIR TO #realdonaldtrump https//tco/dlgDucVGYK,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:31:16,717691139843817472,#realdonaldtrump U got a few EXCUSE MEs in during the WALLACE INTERVIEW but this guy is BAD NEWS anyway U cut it SKI free pub &amp skip him,False,
AlbionsSeed,AlbionsSeed,3704,3,161,92,713469726488465410,False,,2016-04-06 12:29:52,717690789309124608,RT @JR767RDU @instapundit @politicoroger The better Q is whether #GOPe has learned anything from #realdonaldtrump His supporters arent g,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:28:56,717690551924076544,#realdonaldtrump Wallace should have had a MAKE UP person there 2 REFRESH your APPEARANCE but looks like he WANTED U 2 LOOK TIRED Bad news,False,
Paul Eilerman,Paulbaby14,124,0,100,21,4870626190,False,,2016-04-06 12:28:21,717690407145119745,#WhatILearnedToday Where I live theres a Crybaby Bridge #realdonaldtrump will be calling an immediate change,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:26:44,717689997474807810,#realdonaldtrump When U did the INTERVIEW w/ WALLACE he took ADVANTAGE of your obviously TIRED APPEARANCE not allowing time 4 full answers,False,
Matt V,hypersonicmind,3575,30,2725,3300,3866498956,False,"Brookfield, WI",2016-04-06 12:20:53,717688525773266944,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:18:29,717687922670047232,#realdonaldtrump Important 2 remember that GREAT MEN do not ALWAYS have GREAT IDEAS However They ALWAYS KNOW the DIFFERENCE Try again,False,
Barbara Samson Bass,sammiebjsb,863,0,20,23,154314802,False,Texas,2016-04-06 12:17:27,717687661289275392,Stressed Republican Waited since 2012 2 VOTE TRUMP 4 POTUS WisconsinCruz GO TRUMP NY &amp beyond#realdonaldtrump TRUMP NEXTPOTUS,False,
John,jjalifa,329,30,149,41,158925236,False,,2016-04-06 12:16:43,717687479185313792,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
janedoe,totemranch613,86976,2,634,1193,2654356639,False,ottawa canada,2016-04-06 12:11:52,717686256717553664,RT @HighEnergyTrump @realDonaldTrump #realdonaldtrump #trump #trumptrain https//tco/gD4R1gwxYH,False,
lovineyes,lovineyes,13939,30,292,327,32730324,False,MS-placed Texan,2016-04-06 12:11:41,717686213239504897,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Barbara Abbott,barbya1,50172,30,360,1341,21603233,False,Central PA,2016-04-06 12:11:24,717686139671420928,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
MyHealthCoach,myhealthcoach1,59806,30,825,1370,2521147680,False,United States,2016-04-06 12:10:55,717686017646526465,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Instapundit.com,instapundit,512973,3,3466,55573,727472528,False,The Blogosphere,2016-04-06 12:10:42,717685965733625856,RT @JR767RDU @instapundit @politicoroger The better Q is whether #GOPe has learned anything from #realdonaldtrump His supporters arent g,False,
Veronique Faber,vfaber5,88,0,74,21,4435434623,False,,2016-04-06 12:09:34,717685679430483968,Correct for once I am a fabulous loser he said I am the biggest loser in this country #realdonaldtrump,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:08:47,717685483694858240,#realdonaldtrump Ive NOT lost FAITH in U Mr TRUMP but the ONLINE JOBS STATEMENT has put a DENT in the ARMOR JOBS 4 a DEPRESSED NATION,False,
Ian,JR767RDU,3232,3,171,75,1717568204,False,"Mayberry, EU, & Rio de J.",2016-04-06 12:08:03,717685298688356352,@instapundit @politicoroger The better Q is whether #GOPe has learned anything from #realdonaldtrump His supporters arent going away,False,727472528
10is,10is3,2805,30,265,254,502225187,False,,2016-04-06 12:06:44,717684967279607808,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
AEV,vandives,37749,30,370,4083,163505280,False,"St Louis, MO",2016-04-06 12:06:21,717684868147073024,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Shari Murray,sharimurray0220,56,0,181,36,4843791615,False,,2016-04-06 12:05:41,717684703386537984,GREAT JOB WISCONSIN #NeverTrump #realdonaldtrump,False,
Catherine Choate,Cate66,3499,30,138,118,49561002,False,,2016-04-06 12:02:50,717683982712774657,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
JRowan,majro_10,5491,30,155,232,3406622921,False,,2016-04-06 12:02:32,717683911145496577,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Amanda Strayer,rightwingsiren,1862,30,200,136,712628663062106112,False,,2016-04-06 12:01:55,717683755813474304,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Orest,oldguytalks,492,0,23,15,3528700993,False,,2016-04-06 12:01:37,717683678672003073,@DonaldjTrumpJr #realDonaldTrump #hillaryclinton more offensive shit at https//tco/2UfBp9Luty https//tco/o8B9J1Yi3G,False,39344374
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 12:01:29,717683646715588612,#realdonaldtrump Its far better to SAY NOTHING Mr TRUMP than anything that does not FIT the SITUATION which is SERIOUS Makes U look WEAK,False,
John Sherman Alford,johnayy27,4,0,0,1,711067704694714369,False,,2016-04-06 12:00:29,717683394822295552,Do yall remember when #realDonaldTrump was in the Little Rascals Movie as that rich kids dad 20 plus years makes a lot of difference,False,
Legimate Work at Hom,legimatehome,3998,1,187,3135,59860764,False,Portugal,2016-04-06 12:00:04,717683288878530560,RT @rondmanley #realdonaldtrump Its hard 2 believe that your ADVISORS ALLOWED U 2 RELY on ONLINE JOBS 2 JUMP START R NATIONS ECONOMY,False,
JoLE,joannele2001,12818,30,90,336,703372083007463424,False,,2016-04-06 12:00:04,717683288152866816,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Johkbar,johkbar,327,0,30,12,2380574341,False,,2016-04-06 12:00:03,717683282507341824,Trumps many racist supporters The Washington Post #realdonaldtrump https//tco/cKQpilLnx1,False,
Teresa,TeresaLFisher2,7592,30,512,520,3405633039,False,"Virginia, USA",2016-04-06 11:59:52,717683239926804480,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Make America Great!,rondmanley,12102,1,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 11:58:55,717682997034672128,#realdonaldtrump Its hard 2 believe that your ADVISORS ALLOWED U 2 RELY on ONLINE JOBS 2 JUMP START R NATIONS ECONOMY Very WEAK idea,False,
JeffreyMagee.com,drjeffspeaks,4363,0,4538,4524,25691720,False,Las Vegas,2016-04-06 11:58:50,717682978487283712,#usatoday proves #realdonaldtrump outrageous comments correct again #usatoday page 1A &amp 1B Wow Amazing how Americas ignorance works,False,
Pam Mccaulley,PamMccaulley,12491,30,905,779,4219318899,False,,2016-04-06 11:58:20,717682853052555264,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Kotcha,Kotcha301,53874,30,1328,11041,3383049855,False,"Ohio, USA",2016-04-06 11:57:16,717682583425912834,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 11:56:25,717682370116198400,About war https//tco/QK2MC9wQjR via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https//tco/iYzrLkH81c,False,
K. G.,kmgkmgkmgkmg,2186,30,1764,1413,2196378314,False,Michigan,2016-04-06 11:55:17,717682084530229248,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Make America Great!,rondmanley,12102,0,691,701,133640256,False,"Palos Heights, IL 60463",2016-04-06 11:53:47,717681706807873536,#realdonaldtrump Online JOBS 2 JUMP START R NATIONS ECONOMY is a CRUMB Great for 35K but INCOMES would DROP if 6000000 all did that,False,
Renee Davis,reda2448,10642,0,162,325,1498573814,False,Florida,2016-04-06 11:53:40,717681677665959937,#realdonaldtrump @realDonaldTrump They are up to something @Reince https//tco/IgzTzBjCNM,False,
christa,christa_dorsett,32732,30,615,788,1885024224,False,,2016-04-06 11:53:14,717681566655385601,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
David Jackson,jackson3pack,31806,2,6125,6325,219741109,False,"North Carolina, USA",2016-04-06 11:50:51,717680970015588353,RT @HighEnergyTrump @realDonaldTrump #realdonaldtrump #trump #trumptrain https//tco/gD4R1gwxYH,False,
Bumper Press,BumperPress,112,0,120,50,194260932,False,"Sarasota, Florida",2016-04-06 11:43:48,717679195539828737,#realDonaldTrump Delegate system must be reformed or abolished in both major political parties #Trump #Trump2016 https//tco/iyuWMGI5wB,False,
Antitrumptees,antitrumptees,38,2,345,20,717360080232906752,False,United States,2016-04-06 11:38:58,717677978193305600,RT @facists4trump #RealDonaldTrump is the greatest business mind https//tco/nJZdbmkpJG https//tco/MSMq2va9Kf,False,
scepticalbystander,tcscottIII,5449,8,1690,780,3679373475,False,"Knoxville, TN",2016-04-06 11:32:40,717676393962803200,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
bill bong,billbong9059,27477,8,3510,3712,23691853,False,"Tx.,ca,   USA",2016-04-06 11:32:01,717676230980448258,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
S.R. Schrump,sschrump,18195,5,934,1257,118096989,False,North Carolina,2016-04-06 11:27:53,717675190256345088,RT @MelGamble If #abortion was illegal would the woman be #accountable for her actions #realdonaldtrump #Trump2016 #life https//tco/5Yb,False,
Denise Bronsdon,DeniseBronsdon,18703,5,1802,1768,3440646155,False,,2016-04-06 11:21:36,717673609616048128,RT @MelGamble If #abortion was illegal would the woman be #accountable for her actions #realdonaldtrump #Trump2016 #life https//tco/5Yb,False,
MamaLioness,mama_sees,2901,30,343,368,3051394269,False,"Vantage Pt., USA",2016-04-06 11:21:27,717673569770160128,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Ann Anderson,msann43,56372,5,3059,3302,876040219,False,"Louisiana, USA",2016-04-06 11:17:37,717672603595313152,RT @MelGamble If #abortion was illegal would the woman be #accountable for her actions #realdonaldtrump #Trump2016 #life https//tco/5Yb,False,
jeff schotz,jeffschotz,197,0,2,33,304372269,False,"New York, NY",2016-04-06 11:07:25,717670037625180162,#realdonaldtrump Where did DumDonald go he lost in Wisconsin and now we dont hear from him Hopefully he has gone away,False,
Grey Rider,GreyRider6,42382,30,4996,4290,1167684505,False,,2016-04-06 11:03:52,717669143856566273,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Carolina,cerussell67,3972,30,1852,1458,3130384930,False,,2016-04-06 11:01:50,717668632613007360,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 11:01:18,717668500744048640,Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain https//tco/QK2MC9wQjR https//tco/qrfnCSbTxM,False,
Jerry Lanson,jerrylanson,1692,0,288,563,16185290,False,"Boston, MA",2016-04-06 11:01:18,717668498680451072,#realDonaldTrump Policy speeches Doesnt one first need policies #2016election #politics https//tco/n9OpguNFfS,False,
Alan Thueru,AlanCralan,5647,0,67,57,337978953,False,"Grand Rapids, MI",2016-04-06 10:58:17,717667738693423104,#realdonaldtrump lost #WisconsinPrimary What would you expect from Cheese Heads,False,
Seamus McGoldstein,FMLribbit,27826,30,762,678,781306064,False,Ministry of feelz,2016-04-06 10:57:14,717667477405040640,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Letty,lsonn55,41,1,59,7,2403580487,False,,2016-04-06 10:54:48,717666861995933697,RT @DKohrdt About You #realdonaldtrump #trump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR #VoteTrump2016 #A2 #tcot https//tco/w1Qzh12,False,
Lisa,Love_Chihuahua,40088,30,3988,4310,860808168,False,,2016-04-06 10:54:03,717666676406362113,RT @JimVitari Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to cont,False,
Pizzafreak2000,pizzafreak20000,5649,8,1509,534,704096557235212288,False,,2016-04-06 10:53:26,717666520747233280,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
Jim Vitari,JimVitari,5522,30,4200,4988,2897936395,False,"Pittsburgh, PA",2016-04-06 10:53:15,717666475323031552,Dont people C the corruption going on in this election &amp if we dont put #realdonaldtrump in the WH its just going to continue #VoteTrump,False,
K. Nordlicht,KNordlichtW,16228,0,2712,1283,1470672559,False,,2016-04-06 10:38:42,717662812353507330,USVorwahlen Trumps grter Feind heit #Trump #realdonaldtrump https//tco/FDFhBCGe3N via @SPIEGELONLINE,False,
Isidoro Moran,isidoro_moran,893,0,1654,566,4897851381,False,Washington DC Metro Area,2016-04-06 10:37:48,717662584384655360,@NBCPolitics Yeah keep tryin#realdonaldtrump,False,11856032
Dan Kohrdt,DKohrdt,11741,1,3,124,4541034916,False,,2016-04-06 10:32:29,717661247345451008,About You #realdonaldtrump #trump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR #VoteTrump2016 #A2 #tcot https//tco/w1Qzh12SjZ,False,
Alan Thueru,AlanCralan,5647,0,67,57,337978953,False,"Grand Rapids, MI",2016-04-06 10:17:14,717657407489323008,@FoxBusiness @tedcruz Thanks for supporting #realdonaldtrump,False,56413858
Chris Gass,cazgass,854,0,32,7,3187336105,False,"Live in Phoenix, AZ",2016-04-06 10:16:23,717657195093995520,#realDonaldTrump #CNN #FoxNews The Law is the Law if youre a nation of laws that obey only certain laws youre a Nation of No Laws,False,
Alan Thueru,AlanCralan,5647,0,67,57,337978953,False,"Grand Rapids, MI",2016-04-06 10:13:51,717656558780293120,@foxandfriends I wouldnt say #TedCruz crushed #realdonaldtrump Maybe he crushed #JohnKasich,False,15513604
Donald Trump's Diary,thedonaldsdiary,201,0,1,6,4864044063,False,In Donald Trump's head,2016-04-06 10:07:32,717654966836535296,I bet if we leaked nude pix of Melania we would have won #WisconsinPrimary but #RealDonaldTrump staff says noooo Prudes,False,
Teachersays,Rich61080,3856,0,196,147,231265575,False,,2016-04-06 09:51:26,717650915663224834,@WayneDupreeShow Short of RINOs living near NYC dont know a single Republican elsewhere in NY that likes #realdonaldtrump,False,282695161
voTED :),Walkerpedia2014,2405,0,386,62,2590618670,False,Wisconsin ,2016-04-06 09:49:17,717650376053407744,#HillaryClinton #BernieSanders #prolife #gotv #edchat #military #veterans #christians #wisconsin #realDonaldTrump https//tco/AmBxBRGx80,False,
voTED :),Walkerpedia2014,2405,0,386,62,2590618670,False,Wisconsin ,2016-04-06 09:47:50,717650012394635264,#HillaryClinton #BernieSanders #prolife #gotv #edchat #military #veterans #christians #wisconsin #realDonaldTrump https//tco/VW6dqgYtFZ,False,
colin james,colinmjames,654,0,335,562,25763866,False,"Sydney, Australia",2016-04-06 09:22:54,717643736277102592,#SethMacFarlane challenges PC #realdonaldtrump is simply an idiot Americans do not understand what Political Correctness is odd country,False,
KrisMarie,KrisMarie713,736,8,111,94,1020843744,False,"North Carolina, USA",2016-04-06 09:09:53,717640460106395648,RT @TheGOPnow #kasich Hey GOP can you do me a YUGE favor &ampthrow out Rule 40 Thanks buddiesI owe you #realdonaldtrump #votetrump #newy,False,
Dan Kohrdt,DKohrdt,11741,0,3,124,4541034916,False,,2016-04-06 09:08:28,717640103758311426,About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https//tco/QK2MC9wQjR https//tco/ZlQzmeuIB1,False,
